0,0178129810457178
0,0415104601725519
0,0245070004949844
0,0218113885362686
0,09610278201108
0,0553684489128033
0,053373526666953
0,0978353240517133
0,0807180530767506
0,0574705507408225
0,0190147767397644
0,0478888704198826
0,0588024746900436
0,0942317442941627
0,0356492792422181
0,059342441036991
0,0229842124148198
0,0434733354688964
0,0365373498464643
0,04454445449847
0,0994838767216931
0,0595119949707352
0,0124471619783189
0,0636067143937604
0,00811526729171875
0,010918968595061
0,00396656342966788
0,0770079526011869
0,0453067786736911
0,0569056675568715
0,0877224946337391
0,0680348954014643
0,00342292604196022
0,0852952416917753
0,0093602169348673
0,0287234752107055
0,0484961518312321
0,0907926478380303
0,0524882812297383
0,079386284472135
0,0643831581177111
0,00913124066271411
0,0916746882683014
0,0479020150601408
0,0746309518695953
0,093838745725266
0,0619017318645035
0,0744504888423022
0,0243487863914803
0,0759781152363765
0,0365655664524834
0,0757541024944531
0,0422696365706016
0,0286911807622254
0,0804366119580514
0,0583009860749827
0,029063298194233
0,060900286101224
0,0136961212445498
0,085183813416019
0,0514018854831354
0,0763655740657661
0,0525285453780222
0,0238123855198791
0,0697480561070834
0,0509798813383001
0,0444659443779224
0,0735072329982683
0,0848715273592954
0,00692580403151261
0,010846289205759
0,0321915645767895
0,0909850542391581
0,0571510653743292
0,0801612963807589
0,090352636058979
0,0678373067024338
0,0645451469181781
0,0889757625241651
0,0142765215664527
0,0490172367305575
0,0295160745873656
0,0526591662097067
0,0693286634373146
0,0203401011043881
0,011968392139286
0,0257652588308627
0,0747317452797348
0,00485862973372388
0,0510592308598846
0,0996601770164725
0,087595865730008
0,0770965265934805
0,0673044678137193
0,0279843989889996
0,0880175840519451
0,056602695284692
0,0678623027484223
0,0781539589530574
0,0236510705312952
0,0493728013473436
0,0883944988662351
0,0895789614830068
0,0174229823599676
0,0651318260306175
0,00437400187569391
0,084769048255295
0,0851185711962723
0,0485298843814665
0,0900839758990724
0,0904636793725489
0,0645181512760549
0,0719245235770589
0,0994195996780971
0,0361665766854615
0,0218858108957698
0,0237064078560595
0,0831998819407075
0,00347228441549106
0,0577796639677974
0,0252146225074374
0,0697341990981876
0,0686486032645444
0,0338122964994108
0,00726562701504008
0,0232504234757509
0,055095037983309
0,0236805864254388
0,0291666663853296
0,0921437123288138
0,0337499407742871
0,0999750039540115
0,0863911879651207
0,0653246919928699
0,0649037202191091
0,0606227378643224
0,0399371131043588
0,035236183849739
0,00419683740669714
0,0159660992286942
0,0271993438839909
0,0406466876345904
0,0262018608982683
0,0147746538346515
0,0605955514873357
0,0351420257404177
0,0156713421529491
0,0776769269153834
0,0311378911282578
0,00609858809322984
0,0643111761958856
0,0734028133439844
0,0643900183329312
0,02037429498526
0,0984364480238578
0,079638602249156
0,0197458956016907
0,055766664983596
0,0101573553449276
0,0418814025548666
0,0492789638923849
0,0610884618298563
0,0559519048109427
0,0563861720526527
0,0563340351247853
0,0904886754185374
0,0781269633109341
0,00659983158418901
0,034515879458988
0,0755438388211391
0,0819486977914109
0,0884702240063205
0,0790030445340104
0,0875061851867969
0,0305803200838064
0,084567934872847
0,0435323381999192
0,0538739494298929
0,0732167450120751
0,0721236012746224
0,0075790813228018
0,0774181110679256
0,092542695297181
0,0230680782920998
0,0278325361329282
0,0603471274303026
0,0355849856210803
0,0660168929798607
0,066923409108242
0,0853706133876425
0,0408768422626317
0,0841704481207628
0,0250788285048114
0,0623154348518306
0,0666871353363093
0,0661108820541347
0,0846947828236477
0,0698154996391372
0,0584402781382048
0,0701065354971367
0,0553491132472645
-0,000922141094585829
0,0323345914877705
0,0555940523071187
0,0241498903018189
0,0758409521895651
0,0943997688099741
0,0768838331461343
0,0897939749014536
0,0138685131510107
0,0361062640492368
0,0658719461717978
0,082549919971521
0,0380337540703052
0,0343374863712946
0,0720366785206086
0,0688270876465137
0,0333058081896009
0,0293082057424204
0,0974216432675176
0,0561116367056014
0,01330024476861
0,04117697280004
0,0502671681675856
0,0350749486541102
0,0980768292089614
0,0665585241853873
0,0219166056376752
0,0271908803075471
0,0683404394354711
0,0938157813313555
0,0650685103033215
0,0890117389023941
0,00923961257534846
0,015851324347244
0,0981065014347572
0,0342570636115303
0,0369486429900623
0,0989181879902809
0,0519915839433631
0,0659473586203285
0,058701152474946
0,0762229180784071
0,0530197308180014
0,0496863310091638
0,0755323731792814
0,00286526019434624
0,0893415689184733
0,0301401646502914
0,0975884175434294
0,0992989407938921
0,0537028642843978
0,0435647342698689
0,0662685850788138
0,0205742579783879
0,0526524678130624
0,0783161808643737
0,106463464596517
0,0354851070562048
0,0258653665200112
0,00696534616295802
0,0745500946713901
0,0552322382456824
0,0342211964663788
0,0205353511913879
0,0615359467340972
0,0704386154517711
0,0794400510282442
0,0229252152251663
0,0357947504780231
0,037603789212929
0,0315971235426129
0,033965638528562
0,0808266773735165
0,0353901163600559
0,102136175309152
0,0445769256418201
0,0949758498235564
0,011905648630322
0,0721215158093901
0,101810778658998
0,0844111667183436
0,0989781840365111
0,0378686215197089
0,0811336573927507
0,061204293143404
0,0451553081415697
0,0471728875843103
0,0968469907497339
0,0698967967001382
0,0340316544059746
0,0388013322597325
0,0119431501154978
0,082684528680268
0,0535211714900527
0,0895834314462541
0,00263636917929927
0,0508983812066253
0,03902436971619
0,086769239225783
0,00456628063906277
0,0221804771209976
0,06411985920934
0,102974956942846
0,0680137439181199
0,0750126003597193
0,0293066784843935
0,0789108569547472
0,0451265126268973
0,0296036102328696
0,0196647604298067
0,0926633474830504
0,106032125409332
0,076042050597271
0,0456691005209146
0,0519304328951369
0,102117402798902
0,0362730571645643
0,0629931055586035
0,0719305767305449
0,039362201080554
0,0368712105998685
0,096793864018805
0,0766872690712933
0,0291271170767588
0,10489728380021
0,015562196219449
0,0614190911694519
0,0370200247210544
0,0418043495816199
0,0935661681432119
0,0849887710460409
0,0476674870809854
0,0236482339713826
0,0682406602296979
0,079402640455543
0,0236868004276285
0,120193471805189
0,0803087834891877
0,0150854338553284
0,0442438313293152
0,0779988999278687
0,0109392067268678
0,0791737718862027
0,0745811818357419
0,0626165648629204
0,0600884821026442
0,0490866407578092
0,0506550398944851
0,0131282194744858
0,105801174964264
0,0728099878814188
0,104984476907035
0,106986473461171
0,0782263397328197
0,076548822350691
0,0306134468556315
0,0113981907309025
0,0855712604641781
0,0599654817301619
0,0503924556776846
0,056426226606791
0,0276799762284756
0,102047847390212
0,0327052928195571
0,03247399274993
0,04950673122832
0,107587316803687
0,0222410052395606
0,0707868630048354
0,0392291026792211
0,10156583688233
0,0695582862430148
0,0688562087775522
0,0471755649060317
0,0767406709601721
0,0399874364592331
0,0172473259862423
0,10448960812696
0,0733387760746679
0,0678976596198791
0,0619620816448398
0,0268278789214223
0,0594197819236078
0,0608532912283018
0,0310330717386726
0,0924941056599944
0,0745762827222125
0,0564884473832736
0,087988534936676
0,0433301356357197
0,000828271126760296
0,0108848724564933
0,0214534296429291
0,0552756590091109
0,0795004165433965
0,0631511110989697
0,0370399031599557
0,0572615948051058
0,0526901732382205
0,0225249250201459
0,0713457979460825
0,0542230338293191
0,101128130208281
0,089877407673607
0,012351702892173
0,0133000503457506
0,0402342303931973
0,0580903561095654
0,114510962281318
0,0475397432889706
0,00957426410914723
0,0237453149150233
0,0465574209196548
0,0267518021675752
0,096891961140982
0,0373293117750003
0,0940987431416748
0,0480029992051437
0,00443266588469626
0,0315184645967178
0,0604242963532099
0,0240072626732324
0,0313279490049465
0,0182620887086287
0,0286469411315919
0,111955484727766
0,0843698760883062
0,0223786885403646
0,0732957511277457
0,0270456893631401
0,0324311598011542
0,0858169011763007
0,0683359216537799
0,0522764676260838
0,0905553199173417
0,0319805119051669
0,0566921869827881
0,0876059717267783
0,0605841049627011
0,0263416947680866
0,0583384760048014
0,0447614272481838
0,0883875521715335
0,0753021164265315
0,0419819639338666
0,0813019844714459
0,0854811330258293
0,0995679229030236
0,0609703235146451
0,0364508876746757
0,045975876108732
0,0619526461986604
0,0526679224603912
0,0115568605998741
0,0581163988474307
0,0774778189461323
0,0649116842772687
0,085411091794232
0,0633138634610296
0,0322308764977212
0,0660844717031628
0,0327174575274895
0,0815377811981162
0,0828698078977845
0,0369816363612701
0,0682321582532308
0,0954435244209924
0,10530620601533
0,0440658660961106
0,0936795899979435
0,0114404741380849
0,0504145242901505
0,0430801695872079
0,115522709917238
0,0834987987891138
0,0239445885523675
0,0621726134615823
0,0604058124871952
0,0775961775694025
0,0420824606633198
0,0962155246623864
0,0529290267047142
0,0596344554480717
0,0337683901090033
0,08667195560194
0,0966304354577012
0,0738881049758762
0,0646591538174352
0,109528415867638
0,0529070152100285
0,0863548317553319
0,0670381335233843
0,121958775399769
0,0522481502598384
