-0,306604469077458
-0,22783004104902
-0,220797423908711
-0,2759433603349
-0,315445432613162
-0,265827338884755
-0,234239171603416
3,51685494550723
-0,395231776751286
-0,336803203804889
-0,295623215544101
1,53420435950387
-0,382845096979068
2,53698667361952
-0,36634923894709
-0,280412082414497
-2,06966261905629
-0,335741947894412
-0,279050779796514
2,81309372063058
-0,240308319934541
-0,264014076348687
-0,213592059448073
-0,243592482875215
-0,18999627253988
-0,276215929738989
-0,330666350913889
-0,246358605533657
-0,77362567851331
-0,314307877621523
-4,22038546845849
